Name,Type,State,County,Latitude,Longitude
Kuom primary,PRI,Western Bahr el Ghazal,Jur River,7.8339932,28.0474766
Kimotong Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Kampil Primary School,PRI,Lakes,Cueibet,7.118477833,29.23402167
Komoi Primary School,PRI,Central Equatoria,Lainya,4.143217,30.739433
Kamullaga Primary School,PRI,Central Equatoria,Yei River,3.899891643,30.74123586
Kanajak Primary School.,PRI,Northern Bahr el Ghazal,Aweil East,9.1606585,27.624316
Akon Secondary school,SEC,Warrap,Gogrial West,8.760345286,28.15426457
Kanjanwa Primary,PRI,Western Equatoria,Mundri East,5.665597167,30.65709183
Kandak Primary School.,PRI,Jonglei,Ayod,8.363683,31.3535575
Kanjoro Primary School,PRI,Central Equatoria,Yei River,4.0971,30.675768
Akuoyo Primary,PRI,Western Bahr el Ghazal,Jur River,7.298895286,28.38646386
Kanyi Primary School,PRI,Central Equatoria,Kajo-Keji,3.808133,31.281851
Kang Intergated Junior Primary,PRI,Jonglei,Bor,6.4997,31.049101
Kendila Primary School,PRI,Central Equatoria,Morobo,3.734433,30.85215
KendirI Primary School,PRI,Central Equatoria,Kajo-Keji,3.807267,31.40275
Kenyi Primary School,PRI,Central Equatoria,Lainya,4.21135,30.923283
Kinji Primary School,PRI,Central Equatoria,Yei River,4.08865,30.665649
Kinji Secondary School,SEC,Central Equatoria,Yei River,4.517129816,30.60963066
Kanyara Secondary School,SEC,Central Equatoria,Morobo,3.700566667,30.80010556
Kansuk Primary School,PRI,Central Equatoria,Kajo-Keji,3.985683,31.553967
Kinyiba Primary School,PRI,Central Equatoria,Kajo-Keji,3.83095,31.577499
Kondai Primary School,PRI,Jonglei,Twic East,6.8316,31.461
Kondok Primary School,PRI,Warrap,Tonj North,8.33152075,29.10295875
Kanza Primary School,PRI,Central Equatoria,Morobo,3.771167,30.792566
Kar-agoc community Primary school,PRI,Northern Bahr el Ghazal,Aweil East,9.363738833,27.65452483
Koot Primary School,PRI,Warrap,Gogrial West,7.755077667,28.191147
kiri Primary School,PRI,Central Equatoria,Kajo-Keji,3.774733,31.638567
Lowa koke Primary,PRI,Central Equatoria,Terekeka,5.3826,31.680367
Okollowa Primary School,PRI,Central Equatoria,Morobo,3.632017,30.603167
Kuel Primary School,PRI,Unity,Mayom,9.02615,28.846201
Kongor Primary School,PRI,Jonglei,Twic East,7.170667,31.353268
Koyoki Primary School,PRI,Central Equatoria,Lainya,4.840217,31.07605
Okorohore Primary School,PRI,Eastern Equatoria,Ikotos,4.15715,33.16935
Kotobi Upper Primary School,PRI,Western Equatoria,Mundri West,5.244533,30.203617
Kuelluot,PRI,Jonglei,Uror (Wunror),7.941767,31.882233
Kony Primary School,PRI,Jonglei,Akobo,7.7,33.032082
Kapoeta Mixed Primary School,PRI,Eastern Equatoria,Kapoeta South,4.77245,33.59425
Kapeta Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Kopuot Primary,PRI,Upper Nile,Ulang,10.27941861,32.65857108
Kpangima Primary School,PRI,Western Equatoria,Tambura,5.633833,27.428417
Ikpiro Primary School,PRI,Western Equatoria,Yambio,4.583833,28.397682
Kpaile Primary,PRI,Western Bahr el Ghazal,Wau,7.106567,27.935167
Kporolo Primary School,PRI,Western Equatoria,Mundri East,5.152783,30.705732
Kololo Progressive Primary School,PRI,Central Equatoria,Yei River,4.517129816,30.60963066
Kupera Peimary Scool,PRI,Central Equatoria,Lainya,4.056517,31.1157
Kpatanayo Primary School,PRI,Western Equatoria,Tambura,5.4188,27.2743
Kapua Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Kata Primary School,PRI,Western Equatoria,Mvolo,6.84119,30.75797
Kpirabe Community Girls School,PRI,Western Equatoria,Yambio,4.593796629,28.46359406
Konyokonyok Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Mammy's Care,PRI,Central Equatoria,Juba,4.698508,31.293958
Makuech Kotic Primary School,PRI,Northern Bahr el Ghazal,Aweil North,8.961867,27.32255
Karagok Primary School,PRI,Lakes,Rumbek East,6.72449175,29.7558455
Akier Primary School,PRI,Warrap,Tonj East,7.65515,28.8871
Akurbiok Primary School,PRI,Warrap,Tonj North,8.0872,28.458366
Kerwa Primary School,PRI,Central Equatoria,Kajo-Keji,3.786117,31.309566
Karika Primary School,PRI,Western Equatoria,Yambio,4.3932,28.555317
Kiri Secondary School,SEC,Central Equatoria,Kajo-Keji,3.769622167,31.6643375
Kirik Primary School,PRI,Warrap,Tonj North,7.8884,28.810217
Kirikwa Primary School,PRI,Central Equatoria,Yei River,4.329283,30.4541
Akorok Primary,PRI,Western Bahr el Ghazal,Jur River,7.694476,28.12680056
Kirikwat Primary School,PRI,Central Equatoria,Lainya,4.144267,30.909166
Kirinya Primary School,PRI,Central Equatoria,Morobo,3.72215,30.725267
Kor Primary School,PRI,Eastern Equatoria,Lafon,5.04185,32.390331
Kartima Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Kor-Mus Primary School,PRI,Eastern Equatoria,Torit,4.573817,32.376366
Kuer Jiech Primary School.,PRI,Jonglei,Uror (Wunror),8.05725,32.041693
King Samuel Primary,PRI,Eastern Equatoria,Magwi,3.5799,32.0867
Kasia Primary School,PRI,Western Equatoria,Yambio,4.670717,28.62755
Kondako Basic School,PRI,Jonglei,Pibor,6.811933,33.133217
Kasiko,PRI,Western Equatoria,Mundri East,5.7214,30.601267
Khorsomba Primary School,PRI,Central Equatoria,Terekeka,5.59557,31.34726
Kisangani Primary School,PRI,Central Equatoria,Yei River,3.917833,30.667767
Kuro Primary School,PRI,Western Equatoria,Nagero,6.37968,27.7684632
Kuru Primary School,PRI,Western Bahr el Ghazal,Raja,7.699533,28.0063
Kularima Primary School,PRI,Central Equatoria,Yei River,3.861267,30.592199
Kerepi Primary Sschool,PRI,Eastern Equatoria,Magwi,3.831602833,31.958733
Kasurak Primary School,PRI,Central Equatoria,Kajo-Keji,3.861917,31.539984
Kunyuk Primary School,PRI,Warrap,Twic,8.980917,28.197666
Akot Primary School,PRI,Warrap,Gogrial East,8.213667,28.384167
Akot Primary School,PRI,Lakes,Rumbek East,6.544567,30.038651
Akot Secondary,SEC,Lakes,Rumbek East,6.5312085,30.0342085
Kata Primary School,PRI,Western Bahr el Ghazal,Raja,8.438233,25.001766
Daa Dokolu Primary School,PRI,Western Equatoria,Mvolo,6.84119,30.75797
Kath-Athier Primary School,PRI,Lakes,Yirol West,6.126533,30.012699
katigiri Primary School,PRI,Central Equatoria,Juba,4.690567,30.933599
Katiko Primary School,PRI,Eastern Equatoria,Kapoeta South,4.664083,33.596298
Keet Primary School,PRI,Warrap,Gogrial West,8.527383,28.104799
Kayango primary,PRI,Western Bahr el Ghazal,Jur River,7.867367,27.670601
Kitela Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Kot Primary,PRI,Jonglei,Nyirol (Diror),8.502733,31.9634
Kotic Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.88785,27.78035
Kotobi Secondary School,SEC,Western Equatoria,Mundri West,5.2272964,30.1867668
Kotsi Girls Primary School,PRI,Western Bahr el Ghazal,Wau,7.67415,27.986584
Akuang-Kar Primary School,PRI,Northern Bahr el Ghazal,Aweil Centre,8.803083,26.866632
Akuboro Primary School,PRI,Central Equatoria,Kajo-Keji,3.793183,31.571966
Kperikudu Primary School,PRI,Western Equatoria,Mvolo,6.84118,30.757959
Akufoi Primary School,PRI,Eastern Equatoria,Ikotos,3.905972333,33.51602667
Kulong Primary School,PRI,Upper Nile,Maiwut,8.603967,33.921066
Kuajok Girls Primary School,PRI,Warrap,Gogrial West,7.755077667,28.191147
Kuom Ajuong Primary,PRI,Northern Bahr el Ghazal,Aweil East,9.053334667,27.76141083
Kuec Akot Primary School,PRI,Warrap,Gogrial West,8.749916714,28.03164543
Akuol Thii Primary School,PRI,Warrap,Twic,9.158133,28.0996
Kurum Primary School,PRI,Warrap,Twic,9.116517,28.27095
Kau Primary School,PRI,Warrap,Tonj South,7.491375348,28.94489365
Kiu Primary School,PRI,Central Equatoria,Terekeka,5.8202,30.916401
Akur-Dau Primary School,PRI,Lakes,Cueibet,6.989967,29.3297
Kuel Primary School,PRI,Warrap,Gogrial West,8.8546,28.102768
Kual Kuony Primary School,PRI,Unity,Mayom,9.19503,29.763651
Kubi Primary School,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Kuer-Bach Primary School,PRI,Warrap,Tonj East,7.82403325,29.26314175
Kur Primary,PRI,Jonglei,Nyirol (Diror),8.38646,32.10918
Bar-Atong Primary,PRI,Western Bahr el Ghazal,Jur River,7.694476,28.12680056
Pass New Nation Secondary School,SEC,Western Bahr el Ghazal,Jur River,7.7781025,28.0818325
Kawari Primary School,PRI,Central Equatoria,Terekeka,5.3625,31.081682
Keew Primary,PRI,Jonglei,Old Fangak,9.105458333,30.73948017
Kuda west Primary School,PRI,Central Equatoria,Juba,4.957167,31.226049
Kwornyang Primary School,PRI,Central Equatoria,Terekeka,5.3826,31.680367
Kowic primary school,PRI,Lakes,Yirol West,6.5487066,30.4920466
Kuac Wol Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.638222333,27.63321133
kwini Primary School,PRI,Central Equatoria,Juba,4.58625,31.029066
Ikwoto Primary,PRI,Eastern Equatoria,Ikotos,4.288104125,33.13794413
Kubur William Primary School,PRI,Lakes,Cueibet,6.912033,29.483101
Kwrijik bungu primary,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Kuwua,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Malou Primary School,PRI,Warrap,Tonj North,8.243413833,28.875333
Kuer Nyang Primary School,PRI,Jonglei,Old Fangak,9.323483,30.835833
Kaya Primary School,PRI,Central Equatoria,Morobo,3.55385,30.883368
Kuay Primary,PRI,Jonglei,Nyirol (Diror),8.606167,31.994917
Kuey Primary School,PRI,Unity,Koch,8.410067,30.970167
Kunyuk Primary School,PRI,Lakes,Cueibet,6.9879585,29.327592
Kaypeto primary,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Kueryakah Primary,PRI,Jonglei,Uror (Wunror),8.059691722,31.98400461
Uleng Primary School,PRI,Jonglei,Uror (Wunror),7.9222085,31.8864415
Kuanya Primary,PRI,Western Bahr el Ghazal,Jur River,7.694476,28.12680056
Kazan I Primary School,PRI,Western Equatoria,Maridi,4.887417,29.4676
Kozi Boma Primary School,PRI,Western Equatoria,Maridi,5.50805,29.7115
KonyBaai Primary School,PRI,Western Bahr el Ghazal,Jur River,7.8339932,28.0474766
Liang Mamure Basic School,PRI,Upper Nile,Maban,9.931767,33.693184
Alabek Primary School,PRI,Warrap,Tonj North,8.5362,28.925383
Light Academy Secondary,SEC,Warrap,Gogrial West,8.8280034,28.2099702
Lang Agal Primary School,PRI,Warrap,Gogrial West,8.89715,27.967617
Langchok Primary School,PRI,Northern Bahr el Ghazal,Aweil Centre,8.842667,27.437117
Lanyi girls Primary School,PRI,Western Equatoria,Mundri East,5.251683,30.505133
Lankuac Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.6409066,28.1769034
Lac-Mangok Primary School,PRI,Warrap,Tonj North,7.8674835,28.79580825
Lual-Agoor Primary School,PRI,Northern Bahr el Ghazal,Aweil South,8.782755667,27.88064967
Langbaar Modern Primary School,PRI,Jonglei,Bor,6.499701435,31.04911048
Little Angel Primary,PRI,Eastern Equatoria,Magwi,3.5799,32.0867
Langairo Loulang Primary School,PRI,Eastern Equatoria,Torit,4.4117825,32.62703325
Light Academy Primary School,PRI,Central Equatoria,Lainya,4.215357,31.075312
Lol Akue Primary School,PRI,Northern Bahr el Ghazal,Aweil East,9.232047571,27.66688586
Lach Akak Primary,PRI,Warrap,Twic,9.135332444,28.18868711
Lokoloko Basic School,PRI,Western Bahr el Ghazal,Wau,7.694517,27.973917
Lui Girls National Secondary school,SEC,Western Equatoria,Mundri East,5.252880583,30.50908325
Lalu Nhom Primary,PRI,Warrap,Gogrial West,8.760345286,28.15426457
Liberty Primary School,PRI,Central Equatoria,Juba,4.853290368,31.55675447
LIBOGO Primary School,PRI,Central Equatoria,Yei River,3.9251,30.359417
Lobone Primary School,PRI,Eastern Equatoria,Magwi,3.77148696,32.1434993
Lobone Secondary School,SEC,Eastern Equatoria,Magwi,3.77148696,32.1434993
Lubule Primary School,PRI,Central Equatoria,Kajo-Keji,3.785493955,31.58015764
Lobitang Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Lut Abook Primary,PRI,Warrap,Twic,9.092392105,28.31931411
Lobulo Primary School,PRI,Eastern Equatoria,Ikotos,4.288104125,33.13794413
Lobonok Primary,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Lei Bollo Primary School,PRI,Western Equatoria,Mvolo,6.8412,30.75798
Panyagor Primary School,PRI,Jonglei,Twic East,8.512233,31.402901
Labrab Primary School,PRI,Jonglei,Pibor,6.8029632,33.1299904
Libya 2 Primary School,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Lobwaye Primary School,PRI,Eastern Equatoria,Ikotos,4.287883333,33.18261233
Lekakedu Boys,PRI,Lakes,Yirol East,6.67775,30.585167
Lacatem Primary School,PRI,Warrap,Gogrial East,8.6094,28.610167
Laccarok Primary School,PRI,Eastern Equatoria,Lafon,4.815791261,32.62831235
Liech Primary School,PRI,Jonglei,Pochalla,7.208094556,34.045141
Lich Secondary School,SEC,Unity,Koch,6.83705,30.991275
Lohutok Christian Girls Primary School,PRI,Eastern Equatoria,Lafon,4.593,32.876598
Lachok Primary School,PRI,Warrap,Tonj South,7.3075,28.7107165
Labiko community School,PRI,Western Equatoria,Mundri East,5.665597167,30.65709183
Lodo Primary School,PRI,Eastern Equatoria,Lafon,4.789627833,32.6584415
Lodwara Primary,PRI,Eastern Equatoria,Ikotos,4.193667,33.206001
Old Welweil Primary,PRI,Northern Bahr el Ghazal,Aweil West,8.708375,27.2887345
Laidit Primary,PRI,Unity,Panyinjiar,7.438117,30.417618
Old Akobo Primary,PRI,Jonglei,Akobo,7.809778571,33.01718857
Malou Deng Lou,PRI,Northern Bahr el Ghazal,Aweil East,9.12497075,27.21880775
Lual Dit Primary School,PRI,Jonglei,Bor,6.297767,31.739799
Limuro Adventist Primary School,PRI,Central Equatoria,Lainya,4.3364875,31.1230375
Ladiwa Primary School,PRI,Western Equatoria,Mundri West,5.3743241,30.27476595
Lieth Basic School,PRI,Northern Bahr el Ghazal,Aweil East,9.2465,27.779699
Father Leopoldo Naywar college,SEC,Eastern Equatoria,Magwi,4.115011,32.3561355
Aleel Primary,PRI,Warrap,Tonj East,7.8203068,29.409353
Liet Nhom Primary School,PRI,Northern Bahr el Ghazal,Aweil East,8.969,27.48835
Malek Secondary School,SEC,Jonglei,Bor,6.499701435,31.04911048
Lietnhom Comboni Primary School,PRI,Warrap,Gogrial East,8.596583,28.4939
Aluel Primari School,PRI,Northern Bahr el Ghazal,Aweil South,8.8968332,27.8366772
Leerping Primary School,PRI,Jonglei,Old Fangak,9.105458333,30.73948017
Leer Emma Secondary School,SEC,Unity,Leer,8.316434389,30.21096106
Lueth Lual Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.192033,27.10725
Goldra Basic Level School,PRI,Upper Nile,Malut,10.270783,32.460949
Lorima Primary School,PRI,Eastern Equatoria,Ikotos,4.288104125,33.13794413
Old Fangak Primary School,PRI,Jonglei,Old Fangak,9.068233,30.883266
Lafon Primary School,PRI,Eastern Equatoria,Lafon,5.101916667,32.470717
Lofus Primary School,PRI,Eastern Equatoria,Ikotos,3.905972333,33.51602667
Lofulung Primary School,PRI,Eastern Equatoria,Ikotos,4.287883333,33.18261233
Life Foundation Primary School,PRI,Central Equatoria,Kajo-Keji,3.898199273,31.62598939
Warkot Primary,PRI,Northern Bahr el Ghazal,Aweil North,9.2125934,27.0225031
Lofayo Primary School,PRI,Eastern Equatoria,Ikotos,4.22445,32.948235
Logire Kakak Primary School,PRI,Eastern Equatoria,Ikotos,4.28788,33.18261
Liggi Primary School,PRI,Central Equatoria,Juba,5.09175,31.302601
Ligo Primary School,PRI,Central Equatoria,Morobo,3.686521259,30.81149592
Logili Primary School,PRI,Central Equatoria,Kajo-Keji,3.847983,31.636316
Logori Primary School,PRI,Central Equatoria,Lainya,4.223433,31.997932
Liggi Primary School,PRI,Central Equatoria,Yei River,3.836967,30.770983
Logu Primary School,PRI,Central Equatoria,Kajo-Keji,3.838983,31.618418
Langdit Girls Primary School,PRI,Lakes,Cueibet,6.962057615,29.50787562
Logwerele Primary School,PRI,Central Equatoria,Juba,4.569233,30.911051
Logwili Primary School,PRI,Central Equatoria,Lainya,4.37,31.11965
Lolugu Little Angel Primary School,PRI,Central Equatoria,Juba,4.698508,31.293958
Logo 1 Primary School,PRI,Central Equatoria,Yei River,3.908459815,30.59346674
Logobero primary,PRI,Central Equatoria,Lainya,4.2039,30.7206
Li-Rangu Primary School,PRI,Western Equatoria,Yambio,4.724067,28.360018
Lekakedu Girls Primary School,PRI,Lakes,Yirol East,6.6103,31.341034
Ligitolo Primary School,PRI,Central Equatoria,Yei River,3.899891643,30.74123586
Old Guffa Primary School,PRI,Upper Nile,Maban,9.9587,33.929006
Logwanawati Primary School,PRI,Eastern Equatoria,Lafon,4.815791261,32.62831235
Lohila Carum Primary School,PRI,Eastern Equatoria,Torit,4.559886167,32.5946115
Lohiboth Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Lohidele Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Lohihe Primary School,PRI,Eastern Equatoria,Ikotos,4.1967625,33.17111325
Lohila Primary School,PRI,Eastern Equatoria,Ikotos,4.288104125,33.13794413
Light Houses international primary,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Lohiri Primary School,PRI,Eastern Equatoria,Torit,4.559886167,32.5946115
Ohufa Primary School,PRI,Eastern Equatoria,Torit,4.2847395,32.5117865
Lohul Primary,PRI,Eastern Equatoria,Ikotos,4.272265292,33.19093292
Lohobohobo Primary School,PRI,Eastern Equatoria,Lafon,4.7140415,32.7900675
Lohwa Primary School,PRI,Eastern Equatoria,Torit,4.41176,32.62701
Light of Christ Primary School,PRI,Central Equatoria,Morobo,3.686521259,30.81149592
Light House Academy Primary School,PRI,Central Equatoria,Yei River,4.517129816,30.60963066
Iluhum Primary,PRI,Eastern Equatoria,Torit,4.4061983,32.575492
Loheye Primary School,PRI,Eastern Equatoria,Torit,4.307355667,32.38353533
Laiza Primary School,PRI,Central Equatoria,Morobo,3.619717,30.639017
Olikwi Primary School,PRI,Eastern Equatoria,Magwi,3.57175,32.083935
Liil Mawut Primary School,PRI,Warrap,Gogrial East,8.213988071,28.29979786
Limbe Primay School,PRI,Central Equatoria,Lainya,4.176033,30.870968
Longire Hutuk Hinyang Primary School,PRI,Eastern Equatoria,Ikotos,4.287883333,33.18261233
Lali II Primary School,PRI,Western Equatoria,Mvolo,6.84118,30.757959
Loreto Secondary Girls,SEC,Lakes,Rumbek Centre,6.792967,29.630016
Lac Diit primary school,PRI,Warrap,Gogrial East,8.213988071,28.29979786
Living Water Primary,PRI,Lakes,Rumbek East,6.5312085,30.0342085
Rummiyar Primary School,PRI,Unity,Abiemnom,9.404483,28.823383
Lojjiong Primary School,PRI,Eastern Equatoria,Budi,4.384568525,32.86773956
Lojora Primary School,PRI,Central Equatoria,Terekeka,5.3826,31.680367
Lual Jak Primary School,PRI,Northern Bahr el Ghazal,Aweil North,9.1330766,27.1597499
Alikate Primary School,PRI,Central Equatoria,Morobo,3.57175,30.885599
Alek Primary School,PRI,Warrap,Gogrial West,8.667867,28.149401
Leka Primary,PRI,Upper Nile,Maban,9.9654,33.807117
Likamerok Primary,PRI,Central Equatoria,Kajo-Keji,3.898199273,31.62598939
Loka Secondary School,SEC,Central Equatoria,Lainya,4.361821769,30.92252185
Luka Lual Primary,PRI,Northern Bahr el Ghazal,Aweil Town,8.759575,27.472224
Lokiliri Primary,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Lakamadi Primary School,PRI,Western Equatoria,Mundri East,5.6645,30.487183
Leikor Primary School,PRI,Central Equatoria,Kajo-Keji,3.804083,31.664534
LukLuk Primary School,PRI,Warrap,Gogrial West,7.755077667,28.191147
Lukarubang Primary School,PRI,Central Equatoria,Lainya,4.316767,31.054382
Lukura Primary School,PRI,Central Equatoria,Kajo-Keji,3.8472,31.679617
Lakawet primary,PRI,Warrap,Gogrial West,7.9766,28.030399
Lokoloko Secondary School,SEC,Western Bahr el Ghazal,Wau,7.950166207,28.06916507
Aluel Primary School,PRI,Jonglei,Twic East,6.8315,31.461
Ilual Primary School,PRI,Lakes,Yirol West,6.135175,30.020525
Leilei Primary,PRI,Warrap,Twic,9.135332444,28.18868711
Alelthony Priary School,PRI,Western Bahr el Ghazal,Jur River,7.7781025,28.0818325
Lila Primary School,PRI,Lakes,Rumbek Centre,6.600183,29.445667
Liliri Primary School,PRI,Central Equatoria,Juba,4.8877735,31.48765774
Lolongo,PRI,Eastern Equatoria,Lafon,4.5930666,32.8766598
Lofiri Primary School,PRI,Eastern Equatoria,Torit,4.4117825,32.62703325
Lol-Liith Primary School,PRI,Warrap,Tonj East,7.848825,29.077329
Lolbuol Primary School,PRI,Lakes,Wulu,6.797332216,29.99964754
Lolere Primary,PRI,Eastern Equatoria,Torit,4.307355667,32.38353533
Loolim (Uber) Mixed Primary School,PRI,Eastern Equatoria,Kapoeta East,4.5901,34.047016
Lual Primary School,PRI,Unity,Leer,8.383617,30.144617
Lulic Primary School,PRI,Northern Bahr el Ghazal,Aweil West,8.70838,27.28874
Lia Mabui Primary School,PRI,Lakes,Rumbek Centre,6.808237375,29.6204
Alima Primary,PRI,Central Equatoria,Juba,4.853290368,31.55675447
Iluma Primary School,PRI,Eastern Equatoria,Torit,4.236483,32.454632
Lamba Primary,PRI,Western Bahr el Ghazal,Raja,8.475834667,25.55363042
Luom Primary School.,PRI,Unity,Mayiandit,8.45095,30.0825
